source,artwork,image,century
zeri,45675,99988,16
zeri,45673,98021,16
zeri,45675,99989,16
zeri,45680,97218,16
zeri,45676,98019,16
zeri,45678,99990,16
zeri,45677,98970,16
zeri,45676,98028,16
zeri,45678,99991,16
zeri,45679,97974,16
zeri,45684,97219,16
zeri,45679,98030,16
zeri,45682,98971,16
zeri,45681,99992,16
zeri,45691,99997,16
zeri,45683,97975,16
zeri,45691,99993,16
zeri,45683,98031,16
zeri,45691,99998,16
zeri,45672,97226,16
zeri,45685,98972,16
zeri,45691,100000,16
zeri,45687,97220,16
zeri,45686,97998,16
zeri,45686,97999,16
zeri,45688,98973,16
zeri,45689,97227,16
zeri,45691,99999,16
zeri,45691,99995,16
zeri,45691,99994,16
zeri,45691,99996,16
zeri,45690,98000,16
zeri,45690,98001,16
zeri,45695,97228,16
zeri,45692,98034,16
zeri,45693,98974,16
zeri,45692,98035,16
zeri,45693,98976,16
zeri,45697,97229,16
zeri,45696,98033,16
zeri,45698,97230,16
zeri,45700,98975,16
zeri,45700,98978,16
zeri,45696,98032,16
zeri,45700,98977,16
zeri,45703,97231,16
zeri,45701,98036,16
zeri,45702,100009,16
zeri,45704,98979,16
zeri,45705,97232,16
zeri,45707,97233,16
zeri,45706,100010,16
zeri,45708,98072,16
zeri,45708,98073,16
zeri,45699,100004,16
zeri,45699,100006,16
zeri,45699,100005,16
zeri,45710,98980,16
zeri,45699,100007,16
zeri,45709,97977,16
zeri,45699,100008,16
zeri,45709,98041,16
zeri,45709,97983,16
zeri,45694,100002,16
zeri,45709,97980,16
zeri,45711,98981,16
zeri,45709,98022,16
zeri,45694,100003,16
zeri,45709,98023,16
zeri,45694,100001,16
zeri,45709,97982,16
zeri,45709,97979,16
zeri,45713,98982,16
zeri,45709,97981,16
zeri,45709,97978,16
zeri,45714,98983,16
zeri,45712,100012,16
zeri,45712,100013,16
zeri,45712,100011,16
zeri,45715,97984,16
zeri,45715,97985,16
zeri,45715,97988,16
zeri,45715,97986,16
zeri,45717,100017,16
zeri,45717,100018,16
zeri,45717,100019,16
zeri,45715,97987,16
zeri,45717,100016,16
zeri,45717,100015,16
zeri,45717,100014,16
zeri,45718,100022,16
zeri,45718,100023,16
zeri,45716,96621,16
zeri,45720,97234,16
zeri,45716,96654,16
zeri,45719,97971,16
zeri,45719,98051,16
zeri,45722,97235,16
zeri,45724,100025,16
zeri,45721,98984,16
zeri,45724,100024,16
zeri,45728,97236,16
zeri,45728,97237,16
zeri,44408,98985,16
zeri,45723,98002,16
zeri,45726,100021,16
zeri,45725,96622,16
zeri,45723,98053,16
zeri,45725,96623,16
zeri,45723,98003,16
zeri,45723,98004,16
zeri,45723,98005,16
zeri,45723,98006,16
zeri,45729,100020,16
zeri,45730,98986,16
zeri,45731,98987,16
zeri,45732,96626,16
zeri,45733,100028,16
zeri,45733,100027,16
zeri,45734,97238,16
zeri,45733,100026,16
zeri,45735,97239,16
zeri,45732,96624,16
zeri,45732,96625,16
zeri,45736,96627,16
zeri,45739,98988,16
zeri,45737,96628,16
zeri,45738,98016,16
zeri,45739,98989,16
zeri,45738,98017,16
zeri,45740,100029,16
zeri,45738,98018,16
zeri,45744,100030,16
zeri,45744,100031,16
zeri,45744,100032,16
zeri,45741,98054,16
zeri,45743,98990,16
zeri,45744,100033,16
zeri,45742,97989,16
zeri,45742,98055,16
zeri,45745,97240,16
zeri,45742,98056,16
zeri,45742,97991,16
zeri,45749,97241,16
zeri,45748,98991,16
zeri,45748,98992,16
zeri,45746,96629,16
zeri,45742,97993,16
zeri,45742,97990,16
zeri,45748,98993,16
zeri,45747,96630,16
zeri,45751,99975,16
zeri,45748,98994,16
zeri,45751,99976,16
zeri,45742,97992,16
zeri,45751,100035,16
zeri,45750,96631,16
zeri,45742,97994,16
zeri,45754,97242,16
zeri,45752,96632,16
zeri,45757,98996,16
zeri,45753,97995,16
zeri,45757,98995,16
zeri,45753,98057,16
zeri,45759,100036,16
zeri,45753,97996,16
zeri,45759,100037,16
zeri,45757,98997,16
zeri,45753,97997,16
zeri,45757,98998,16
zeri,45757,98999,16
zeri,45757,99000,16
zeri,45755,96634,16
zeri,45756,98007,16
zeri,45757,99001,16
zeri,45755,96633,16
zeri,45756,98067,16
zeri,45761,100039,16
zeri,45756,98008,16
zeri,45761,100038,16
zeri,45756,98010,16
zeri,45756,98009,16
zeri,45758,96635,16
zeri,45758,96636,16
zeri,45760,98011,16
zeri,45760,98068,16
zeri,45760,98013,16
zeri,45763,100040,16
zeri,45760,98014,16
zeri,45754,97243,16
zeri,45760,98012,16
zeri,45760,98015,16
zeri,45764,97244,16
zeri,45765,97245,16
zeri,45766,97246,16
zeri,45738,98052,16
zeri,45766,97247,16
zeri,45767,96637,16
zeri,45768,99979,16
zeri,45770,97248,16
zeri,45768,100041,16
zeri,45769,96639,16
zeri,45769,96638,16
zeri,45771,99002,16
zeri,45772,96641,16
zeri,45773,97249,16
zeri,45772,96640,16
zeri,45777,97250,16
zeri,45776,99003,16
zeri,45777,97251,16
zeri,45780,97252,16
zeri,45778,99004,16
zeri,45778,99008,16
zeri,45778,99009,16
zeri,45826,97253,16
zeri,45774,98037,16
zeri,45774,98038,16
zeri,45774,98039,16
zeri,45787,97254,16
zeri,45782,96642,16
zeri,45786,100049,16
zeri,45785,99005,16
zeri,45786,100050,16
zeri,43623,98040,16
zeri,44408,99006,16
zeri,45788,99007,16
zeri,45789,96643,16
zeri,45791,97256,16
zeri,45791,97255,16
zeri,45794,100055,16
zeri,45792,99010,16
zeri,45793,97257,16
zeri,45794,100051,16
zeri,45798,97258,16
zeri,45794,100054,16
zeri,45790,96644,16
zeri,45794,100053,16
zeri,45794,100052,16
zeri,45784,98042,16
zeri,45796,99011,16
zeri,45795,96645,16
zeri,45775,100042,16
zeri,45779,100043,16
zeri,45784,98043,16
zeri,45797,96646,16
zeri,45784,98044,16
zeri,45801,99012,16
zeri,45781,100044,16
zeri,45800,97259,16
zeri,45801,99013,16
zeri,45801,99014,16
zeri,45781,100046,16
zeri,45799,98046,16
zeri,45801,99015,16
zeri,45801,99016,16
zeri,45781,100045,16
zeri,45802,96647,16
zeri,45783,100048,16
zeri,45803,98047,16
zeri,45783,100047,16
zeri,45804,99017,16
zeri,45803,98048,16
zeri,45805,96648,16
zeri,45803,98049,16
zeri,45803,98050,16
zeri,45806,99018,16
zeri,45807,98045,16
zeri,45808,99019,16
zeri,45809,98069,16
zeri,45810,99020,16
zeri,45809,98070,16
zeri,45811,99021,16
zeri,45812,98071,16
zeri,45813,99022,16
zeri,45814,97221,16
zeri,45815,99023,16
zeri,45815,99025,16
zeri,45817,97222,16
zeri,45815,99024,16
zeri,45815,99026,16
zeri,45816,98074,16
zeri,45818,97223,16
zeri,45816,98075,16
zeri,45816,98076,16
zeri,45818,97224,16
zeri,45816,98077,16
zeri,45818,97225,16
zeri,45816,98078,16
zeri,45819,100056,16
zeri,45827,97260,16
zeri,45820,100057,16
zeri,45822,100058,16
zeri,45821,96649,16
zeri,45824,96650,16
zeri,45825,99027,16
zeri,45823,100059,16
zeri,45823,100060,16
zeri,45835,97261,16
zeri,45828,98092,16
zeri,45829,99028,16
zeri,45828,98091,16
zeri,45831,96651,16
zeri,45832,100062,16
zeri,45834,99029,16
zeri,45834,99030,16
zeri,45837,97262,16
zeri,45836,100063,16
zeri,45833,98086,16
zeri,45839,100066,16
zeri,45833,98081,16
zeri,45841,97279,16
zeri,45833,98082,16
zeri,45841,97263,16
zeri,45838,99031,16
zeri,45833,98080,16
zeri,45840,96652,16
zeri,45830,100061,16
zeri,45844,97264,16
zeri,45842,98090,16
zeri,45843,96653,16
zeri,45847,97265,16
zeri,45845,98085,16
zeri,45848,100065,16
zeri,45846,98089,16
zeri,45849,99032,16
zeri,45854,99033,16
zeri,45850,98088,16
zeri,45851,97266,16
zeri,36656,100067,16
zeri,45854,99034,16
zeri,45853,98087,16
zeri,45855,98084,16
zeri,45856,96655,16
zeri,45861,97267,16
zeri,45858,96656,16
zeri,45862,99035,16
zeri,45860,96657,16
zeri,45868,97268,16
zeri,45866,99036,16
zeri,45865,98083,16
zeri,45869,97269,16
zeri,45870,96659,16
zeri,45872,97270,16
zeri,45870,96660,16
zeri,45870,96661,16
zeri,45876,97273,16
zeri,45873,99037,16
zeri,45877,99038,16
zeri,45882,97271,16
zeri,45882,97272,16
zeri,45879,96662,16
zeri,45880,99039,16
zeri,45883,96663,16
zeri,45885,99040,16
zeri,45884,97274,16
zeri,45888,97275,16
zeri,45886,100079,16
zeri,45888,97276,16
zeri,45887,99041,16
zeri,45889,99042,16
zeri,45893,97277,16
zeri,45890,100081,16
zeri,45892,99043,16
zeri,45894,100082,16
zeri,45901,100084,16
zeri,45902,100083,16
zeri,45891,96664,16
zeri,45896,99820,16
zeri,45895,97278,16
zeri,45891,96665,16
zeri,45897,99044,16
zeri,45898,97280,16
zeri,45891,96666,16
zeri,45897,99045,16
zeri,45891,96667,16
zeri,45891,96668,16
zeri,45891,96669,16
zeri,45891,96670,16
zeri,45891,96671,16
zeri,45899,99048,16
zeri,45891,96672,16
zeri,45891,96673,16
zeri,45899,99047,16
zeri,45891,96674,16
zeri,45899,99046,16
zeri,45874,100074,16
zeri,45891,96675,16
zeri,45891,96676,16
zeri,45900,98094,16
zeri,45891,96677,16
zeri,45891,96684,16
zeri,45891,96685,16
zeri,45891,96686,16
zeri,45903,100087,16
zeri,45904,98095,16
zeri,45906,97281,16
zeri,45907,99050,16
zeri,45907,99049,16
zeri,45905,98093,16
zeri,45910,97282,16
zeri,45911,100086,16
zeri,45910,97283,16
zeri,45913,99823,16
zeri,45911,100085,16
zeri,45913,99824,16
zeri,45908,98096,16
zeri,45913,99825,16
zeri,45909,99051,16
zeri,45913,99822,16
zeri,45913,99821,16
zeri,45914,100088,16
zeri,45912,96678,16
zeri,45915,97286,16
zeri,45915,97287,16
zeri,45916,99052,16
zeri,45857,100068,16
zeri,45917,96687,16
zeri,45859,100069,16
zeri,45515,97288,16
zeri,45863,100070,16
zeri,45864,100071,16
zeri,45915,97285,16
zeri,45915,97284,16
zeri,45918,99826,16
zeri,45814,97289,16
zeri,45867,100072,16
zeri,45920,99053,16
zeri,45871,100073,16
zeri,45921,97290,16
zeri,45875,100075,16
zeri,45924,97291,16
zeri,45878,100076,16
zeri,45881,100077,16
zeri,45922,96679,16
zeri,45922,96680,16
zeri,45922,96681,16
zeri,45925,99054,16
zeri,45922,96682,16
zeri,45886,100080,16
zeri,45926,97292,16
zeri,45923,98102,16
zeri,45927,99827,16
zeri,45923,98097,16
zeri,45923,98103,16
zeri,45886,100078,16
zeri,45928,96683,16
zeri,45923,98104,16
zeri,45923,98098,16
zeri,45923,98105,16
zeri,45923,98099,16
zeri,45923,98100,16
zeri,45923,98106,16
zeri,45929,99828,16
zeri,45935,97293,16
zeri,45930,98101,16
zeri,45934,99055,16
zeri,45931,98115,16
zeri,45933,100089,16
zeri,45934,99056,16
zeri,45934,99057,16
zeri,45931,98107,16
zeri,45933,100090,16
zeri,45932,99829,16
zeri,45931,98114,16
zeri,45931,98108,16
zeri,45936,100091,16
zeri,45937,99058,16
zeri,45931,98109,16
zeri,45938,97294,16
zeri,45931,98110,16
zeri,45940,99059,16
zeri,45931,98111,16
zeri,45939,96688,16
zeri,45931,98112,16
zeri,45941,100092,16
zeri,45931,98113,16
zeri,45946,97295,16
zeri,45943,99060,16
zeri,45942,98116,16
zeri,45945,99061,16
zeri,45944,96689,16
zeri,45947,97296,16
zeri,45854,99062,16
zeri,45946,97298,16
zeri,45948,97297,16
zeri,45949,97299,16
zeri,45950,97300,16
zeri,45951,97301,16
zeri,45952,97302,16
zeri,45953,97303,16
zeri,45954,97304,16
zeri,45958,100107,16
zeri,45958,100099,16
zeri,45959,96690,16
zeri,45955,100104,16
zeri,45955,100096,16
zeri,45956,100105,16
zeri,45956,100097,16
zeri,45957,100106,16
zeri,45957,100098,16
zeri,45960,100095,16
zeri,45960,100094,16
zeri,45961,96691,16
zeri,45963,96692,16
zeri,45964,100100,16
zeri,45964,100101,16
zeri,45970,97305,16
zeri,45965,100102,16
zeri,45967,100093,16
zeri,45968,100103,16
zeri,45966,96693,16
zeri,45969,100108,16
zeri,45304,97306,16
zeri,45971,96695,16
zeri,45971,96694,16
zeri,45972,96696,16
zeri,45973,100109,16
zeri,45973,100110,16
zeri,45974,100111,16
zeri,45975,100112,16
zeri,45977,100113,16
zeri,45977,100115,16
zeri,45977,100116,16
zeri,45977,100114,16
zeri,45976,96698,16
zeri,45978,96697,16
zeri,45979,99830,16
zeri,45979,99831,16
zeri,45980,100118,16
zeri,45980,100117,16
zeri,45983,100119,16
zeri,45981,96699,16
zeri,45983,100120,16
zeri,45982,96700,16
zeri,45984,100121,16
zeri,45984,100122,16
zeri,45985,96701,16
zeri,45986,100123,16
zeri,45986,100124,16
zeri,45987,99832,16
zeri,45987,99833,16
zeri,45988,100125,16
zeri,45989,97307,16
zeri,45990,100126,16
zeri,45991,100127,16
zeri,45993,100128,16
zeri,45992,96702,16
zeri,45994,96703,16
zeri,45995,100129,16
zeri,45996,100130,16
zeri,45994,96704,16
zeri,45999,100131,16
zeri,45997,96706,16
zeri,45998,97308,16
zeri,45997,96705,16
zeri,46000,96707,16
zeri,46002,100132,16
zeri,46002,100135,16
zeri,46001,97309,16
zeri,46001,97310,16
zeri,46003,100133,16
zeri,46004,99834,16
zeri,46005,100134,16
zeri,46006,100138,16
zeri,46008,100139,16
zeri,46007,96708,16
zeri,46009,99835,16
zeri,46010,100140,16
zeri,46011,96709,16
zeri,46012,100141,16
zeri,46013,99836,16
zeri,46014,100142,16
zeri,46015,97311,16
zeri,46017,100136,16
zeri,46016,97312,16
zeri,46017,100137,16
zeri,46018,99837,16
zeri,46018,99838,16
zeri,46019,97313,16
zeri,46021,99840,16
zeri,46020,97314,16
zeri,46022,99839,16
zeri,46023,97315,16
zeri,46024,99842,16
zeri,46024,99841,16
zeri,46024,99843,16
zeri,46025,97316,16
zeri,46025,97317,16
zeri,46025,97318,16
zeri,46025,97319,16
zeri,46026,99844,16
zeri,46026,99845,16
zeri,46027,97320,16
zeri,46028,99847,16
zeri,46029,97321,16
zeri,46030,97322,16
zeri,46031,100144,16
zeri,46031,100143,16
zeri,46033,100145,16
zeri,46032,99846,16
zeri,46033,100146,16
zeri,46034,100147,16
zeri,46035,100148,16
zeri,46035,100149,16
zeri,46036,96710,16
zeri,46037,100150,16
zeri,46038,100151,16
zeri,46039,96711,16
zeri,46040,100153,16
zeri,46040,100152,16
zeri,46041,99848,16
zeri,46041,99849,16
zeri,46041,99850,16
zeri,46042,99851,16
zeri,46043,96712,16
zeri,46047,100154,16
zeri,46047,100155,16
zeri,46044,96713,16
zeri,46047,100156,16
zeri,46049,100157,16
zeri,46050,100158,16
zeri,46051,100159,16
zeri,46052,100160,16
zeri,46054,100161,16
zeri,46058,100162,16
zeri,46060,100163,16
zeri,46046,97323,16
zeri,46045,96715,16
zeri,46061,100164,16
zeri,46062,100165,16
zeri,46053,97324,16
zeri,46063,100166,16
zeri,46063,100167,16
zeri,46048,96717,16
zeri,46048,96718,16
zeri,46055,99852,16
zeri,46056,97325,16
zeri,46057,96719,16
zeri,46059,97326,16
zeri,46064,97327,16
zeri,46066,100168,16
zeri,46067,99854,16
zeri,46065,96720,16
zeri,46067,99853,16
zeri,43101,100169,16
zeri,46069,100170,16
zeri,46070,100171,16
zeri,46072,100172,16
zeri,46075,100173,16
zeri,46071,96721,16
zeri,46071,96722,16
zeri,46074,96723,16
zeri,46076,100174,16
zeri,46076,100175,16
zeri,46077,100176,16
zeri,46078,100177,16
zeri,46079,100178,16
zeri,46081,100179,16
zeri,46080,99857,16
zeri,46080,99856,16
zeri,46080,99855,16
zeri,46082,100180,16
zeri,46083,100181,16
zeri,46083,100182,16
zeri,46084,100183,16
zeri,46085,100184,16
zeri,46086,97328,16
zeri,46085,100185,16
zeri,46087,99858,16
zeri,46089,100186,16
zeri,46088,96724,16
zeri,46091,100187,16
zeri,46090,97329,16
zeri,46092,97330,16
zeri,45050,97331,16
zeri,46093,99860,16
zeri,46093,99859,16
zeri,46093,99861,16
zeri,46095,97332,16
zeri,46094,96727,16
zeri,46094,96725,16
zeri,46094,96726,16
zeri,46097,97333,16
zeri,46096,99862,16
zeri,46096,99863,16
zeri,46098,97334,16
zeri,45020,97335,16
zeri,46099,97336,16
zeri,46100,97337,16
zeri,46101,97338,16
zeri,46102,97339,16
zeri,46103,97340,16
zeri,46104,97341,16
zeri,46104,97342,16
zeri,46105,97343,16
zeri,46106,97344,16
zeri,46106,97345,16
zeri,46107,97346,16
zeri,46108,97347,16
zeri,46109,97348,16
zeri,46164,97349,16
zeri,46110,99065,16
zeri,46110,99064,16
zeri,46110,99063,16
zeri,46111,99066,16
zeri,46111,99067,16
zeri,46112,99068,16
zeri,46113,99069,16
zeri,46114,99070,16
zeri,46114,99071,16
zeri,46114,99072,16
zeri,46115,99073,16
zeri,46115,99074,16
zeri,46115,99078,16
zeri,46115,99075,16
zeri,46115,99076,16
zeri,46115,99077,16
zeri,46115,99079,16
zeri,46116,99080,16
zeri,46117,99081,16
zeri,46117,99082,16
zeri,46118,99083,16
zeri,46119,99084,16
zeri,46120,99085,16
zeri,46121,99086,16
zeri,46122,99087,16
zeri,46122,99088,16
zeri,46123,99089,16
zeri,46151,99090,16
zeri,46124,96728,16
zeri,46125,96729,16
zeri,46125,96730,16
zeri,46126,96731,16
zeri,46126,96733,16
zeri,46126,96732,16
zeri,46127,96734,16
zeri,46128,96735,16
zeri,46129,96736,16
zeri,46129,96738,16
zeri,46129,96737,16
zeri,46130,96739,16
zeri,46131,96740,16
zeri,46132,96742,16
zeri,46132,96741,16
zeri,46133,96743,16
zeri,46134,96744,16
zeri,46135,96746,16
zeri,46135,96745,16
zeri,46136,99864,16
zeri,46137,96747,16
zeri,46138,96748,16
zeri,46139,96749,16
zeri,46140,99865,16
zeri,46141,96750,16
zeri,46141,96751,16
zeri,46142,98117,16
zeri,46143,96752,16
zeri,46145,99866,16
zeri,46144,98118,16
zeri,46145,99869,16
zeri,46145,99868,16
zeri,46146,98119,16
zeri,46147,96753,16
zeri,46146,98120,16
zeri,46148,99870,16
zeri,46149,98121,16
zeri,46150,99871,16
zeri,46152,99091,16
zeri,46153,99092,16
zeri,46154,99093,16
zeri,46155,98122,16
zeri,46156,99094,16
zeri,46157,96820,16
zeri,46157,96756,16
zeri,46160,99095,16
zeri,46159,96757,16
zeri,46161,99096,16
zeri,46158,98123,16
zeri,46162,99097,16
zeri,46163,98124,16
zeri,46167,97350,16
zeri,46165,99098,16
zeri,46166,99101,16
zeri,46166,99100,16
zeri,46168,98125,16
zeri,46169,99099,16
zeri,46172,97351,16
zeri,46170,98126,16
zeri,46174,97352,16
zeri,46177,97353,16
zeri,46171,96760,16
zeri,46175,99867,16
zeri,46173,98127,16
zeri,46173,98128,16
zeri,46176,99102,16
zeri,46173,98129,16
zeri,46173,98130,16
zeri,46171,96758,16
zeri,46178,99103,16
zeri,46179,99872,16
zeri,46182,97354,16
zeri,46171,96759,16
zeri,46180,98131,16
zeri,46181,99104,16
zeri,46193,97355,16
zeri,46183,99105,16
zeri,46186,99873,16
zeri,46184,96761,16
zeri,46186,99876,16
zeri,46185,98132,16
zeri,46185,98133,16
zeri,46186,99874,16
zeri,46186,99875,16
zeri,46192,99108,16
zeri,46187,98134,16
zeri,46188,99877,16
zeri,46189,99879,16
zeri,46189,99878,16
zeri,46190,98135,16
zeri,46190,98136,16
zeri,46191,99880,16
zeri,46191,99881,16
zeri,46192,99106,16
zeri,46192,99107,16
zeri,46201,97356,16
zeri,46194,99109,16
zeri,46196,96762,16
zeri,46197,98137,16
zeri,46198,99110,16
zeri,46200,99111,16
zeri,46199,96763,16
zeri,46202,99112,16
zeri,46204,97357,16
zeri,46203,98140,16
zeri,46207,99113,16
zeri,46205,96764,16
zeri,46208,97358,16
zeri,46206,98138,16
zeri,46206,98139,16
zeri,46210,99114,16
zeri,46212,99115,16
zeri,46211,96765,16
zeri,46227,97359,16
zeri,46195,99883,16
zeri,46209,98141,16
zeri,46195,99882,16
zeri,46213,99169,16
zeri,46213,99117,16
zeri,46215,99116,16
zeri,46214,99884,16
zeri,46216,98142,16
zeri,46217,99885,16
zeri,46218,96766,16
zeri,46219,99118,16
zeri,46220,99119,16
zeri,46221,98144,16
zeri,46221,98143,16
zeri,46224,99122,16
zeri,46223,99887,16
zeri,46224,99123,16
zeri,46223,99886,16
zeri,46224,99120,16
zeri,46224,99121,16
zeri,46224,99124,16
zeri,46222,98145,16
zeri,46225,96767,16
zeri,46142,98146,16
zeri,46226,96768,16
zeri,46142,98147,16
zeri,46142,98148,16
zeri,46142,98149,16
zeri,46142,98150,16
zeri,46228,98166,16
zeri,46229,96823,16
zeri,46229,96771,16
zeri,46229,96769,16
zeri,46229,96770,16
zeri,46230,97360,16
zeri,46229,96772,16
zeri,46229,96754,16
zeri,46229,96755,16
zeri,46231,97362,16
zeri,46232,97361,16
zeri,46233,99889,16
zeri,46233,99888,16
zeri,46234,99890,16
zeri,46235,98152,16
zeri,46235,98153,16
zeri,46235,98154,16
zeri,46236,98151,16
zeri,46237,99125,16
zeri,43874,97363,16
zeri,46238,99126,16
zeri,46239,99127,16
zeri,46242,99128,16
zeri,46242,99129,16
zeri,46240,98155,16
zeri,46241,99891,16
zeri,46244,99130,16
zeri,46243,96773,16
zeri,46243,96775,16
zeri,46245,99131,16
zeri,46243,96774,16
zeri,46240,98156,16
zeri,46248,99892,16
zeri,46246,98157,16
zeri,46250,99132,16
zeri,46246,98158,16
zeri,46251,99893,16
zeri,46252,99133,16
zeri,46254,99894,16
zeri,46258,97364,16
zeri,46255,99134,16
zeri,46257,99895,16
zeri,46259,99896,16
zeri,46256,98159,16
zeri,46256,98160,16
zeri,46260,99897,16
zeri,46256,98161,16
zeri,46247,96778,16
zeri,46261,99135,16
zeri,46261,99136,16
zeri,46263,98162,16
zeri,46263,98163,16
zeri,46262,96776,16
zeri,46265,96777,16
zeri,46266,99137,16
zeri,46267,98165,16
zeri,46267,98164,16
zeri,46268,98167,16
zeri,46269,97365,16
zeri,46270,98168,16
zeri,46274,97366,16
zeri,46271,99138,16
zeri,46272,98169,16
zeri,46273,96779,16
zeri,46275,99139,16
zeri,46283,97367,16
zeri,46276,99140,16
zeri,46264,99898,16
zeri,46277,98170,16
zeri,46278,96780,16
zeri,46190,85505,16
zeri,46279,99141,16
zeri,46282,99142,16
zeri,46280,96781,16
zeri,46281,98171,16
zeri,46290,97368,16
zeri,46285,99143,16
zeri,46284,98172,16
zeri,46289,99144,16
zeri,46286,99899,16
zeri,46288,98173,16
zeri,46287,96783,16
zeri,46287,96782,16
zeri,46220,99155,16
zeri,46291,99900,16
zeri,46291,99902,16
zeri,46293,99145,16
zeri,46296,97369,16
zeri,46294,96785,16
zeri,46294,96784,16
zeri,46292,98174,16
zeri,46295,99146,16
zeri,46292,98175,16
zeri,46297,99147,16
zeri,46298,99903,16
zeri,46300,97370,16
zeri,46299,99148,16
zeri,46298,99901,16
zeri,46301,97371,16
zeri,46302,99149,16
zeri,46303,99150,16
zeri,46304,97372,16
zeri,31899,96787,16
zeri,31899,96786,16
zeri,46305,98176,16
zeri,46306,99904,16
zeri,46306,99905,16
zeri,46307,97373,16
zeri,46308,97374,16
zeri,46308,97375,16
zeri,46309,98177,16
zeri,46309,98178,16
zeri,46310,97376,16
zeri,46311,98179,16
zeri,46312,97377,16
zeri,46313,97378,16
zeri,46314,97379,16
zeri,46316,96789,16
zeri,46317,96791,16
zeri,46317,96788,16
zeri,46317,96790,16
zeri,46315,99908,16
zeri,46315,99907,16
zeri,46315,99909,16
zeri,46319,96793,16
zeri,46318,99906,16
zeri,46319,96792,16
zeri,46320,96794,16
zeri,46321,96795,16
zeri,46322,96796,16
zeri,46323,99910,16
zeri,46323,99911,16
zeri,46325,99912,16
zeri,46326,97380,16
zeri,46324,96797,16
zeri,46324,96798,16
zeri,46327,96799,16
zeri,47450,97381,16
zeri,46329,99935,16
zeri,46329,99934,16
zeri,46330,97383,16
zeri,46331,99913,16
zeri,46332,96800,16
zeri,46332,96801,16
zeri,46333,99914,16
zeri,46335,97382,16
zeri,46334,99915,16
zeri,46336,97384,16
zeri,46337,96802,16
zeri,46338,97385,16
zeri,46337,96805,16
zeri,46339,97386,16
zeri,46341,97387,16
zeri,46340,96803,16
zeri,46340,96804,16
zeri,46342,97388,16
zeri,46343,96806,16
zeri,46344,97389,16
zeri,46345,97391,16
zeri,46345,97392,16
zeri,46345,97390,16
zeri,46348,97393,16
zeri,46346,96807,16
zeri,46347,99917,16
zeri,46347,99916,16
zeri,46349,99918,16
zeri,46350,97394,16
zeri,46351,99919,16
zeri,46353,97395,16
zeri,46351,99920,16
zeri,46352,96808,16
zeri,46354,97396,16
zeri,46352,96810,16
zeri,46352,96809,16
zeri,46355,96811,16
zeri,46356,97397,16
zeri,46357,96812,16
zeri,46358,97398,16
zeri,46361,97399,16
zeri,46361,97406,16
zeri,46359,99921,16
zeri,46360,96814,16
zeri,46360,96813,16
zeri,43846,97400,16
zeri,46362,99922,16
zeri,46365,97401,16
zeri,46364,99923,16
zeri,46363,96815,16
zeri,46363,96816,16
zeri,46366,97403,16
zeri,46366,97402,16
zeri,46367,96818,16
zeri,46367,96817,16
zeri,46368,99924,16
zeri,46369,96819,16
zeri,46370,96821,16
zeri,46373,99925,16
zeri,46373,99926,16
zeri,46372,97404,16
zeri,46371,96822,16
zeri,46373,99928,16
zeri,46373,99929,16
zeri,46373,99930,16
zeri,46373,99927,16
